X,Y,MNRF_District,Stocking_Year,Species,Official_Waterbody_Name,Official_French_Waterbody_Name,Unoffcial_Waterbody_Name,Waterbody_Location_Identifier,Geographic_Township,Developmental_Stage,Number_of_Fish_Stocked,Latitude,Longitude,ObjectId
-80.0433422,48.2579351,Kirkland Lake District,2017,Brook Trout,Ferguson Lake,lac Ferguson,,17-5705-53462,BERNHARDT,Yearlings,1100,48.2579351,-80.0433422,5438
-80.0433422,48.2579351,Kirkland Lake District,2020,Brook Trout,Ferguson Lake,lac Ferguson,,17-5705-53462,BERNHARDT,Yearlings,900,48.2579351,-80.0433422,5588
-81.40204,47.21145,Timmins District,2012,Rainbow Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,1000,47.21145,-81.40204,12099
-81.40204,47.21145,Timmins District,2018,Rainbow Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,999,47.21145,-81.40204,12310
-81.40204,47.21145,Timmins District,2013,Brook Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,894,47.21145,-81.40204,12450
-81.40204,47.21145,Timmins District,2016,Rainbow Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,1000,47.21145,-81.40204,12760
-81.40204,47.21145,Timmins District,2014,Rainbow Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,732,47.21145,-81.40204,12940
-81.40204,47.21145,Timmins District,2020,Rainbow Trout,Felix Lake,lac Félix,,17-4695-52285,MARSHAY,Yearlings,1000,47.21145,-81.40204,13252
-77.28552,44.99422,Bancroft District,2012,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,800,44.99422,-77.28552,213
-77.28552,44.99422,Bancroft District,2013,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,800,44.99422,-77.28552,708
-77.28552,44.99422,Bancroft District,2014,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,800,44.99422,-77.28552,971
-77.28552,44.99422,Bancroft District,2018,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,2300,44.99422,-77.28552,1303
-77.28552,44.99422,Bancroft District,2020,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,2300,44.99422,-77.28552,1403
-77.28552,44.99422,Bancroft District,2016,Brook Trout,Feeny Lake,lac Feeny,,18-3198-49846,EFFINGHAM,Yearlings,2300,44.99422,-77.28552,1849
-85.7247,48.62424,Wawa District,2020,Lake Trout,Fearless Lake,lac Fearless,,16-5940-53862,,Yearlings,1000,48.62424,-85.7247,13363
-85.7247,48.62424,Wawa District,2017,Lake Trout,Fearless Lake,lac Fearless,,16-5940-53862,,Yearlings,2000,48.62424,-85.7247,13458
-85.7247,48.62424,Wawa District,2015,Lake Trout,Fearless Lake,lac Fearless,,16-5940-53862,,Yearlings,2500,48.62424,-85.7247,13834
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2012,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,400,45.54829,-78.51232,4
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2014,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,400,45.54829,-78.51232,54
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2016,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,400,45.54829,-78.51232,306
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2021,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,750,45.54829,-78.51232,362
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2017,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,400,45.54829,-78.51232,554
-78.51232,45.54829,Algonquin Park Zone - Ontario Parks,2019,Brook Trout,Faya Lake,lac Faya,,17-6938-50468,CANISBAY,Yearlings,400,45.54829,-78.51232,608
-78.32084,45.47171,Algonquin Park Zone - Ontario Parks,2013,Brook Trout,Farm Bay Lake,lac Farm Bay,,17-7094-50386,NIGHTINGALE,Yearlings,1200,45.47171,-78.32084,30
-78.32084,45.47171,Algonquin Park Zone - Ontario Parks,2015,Brook Trout,Farm Bay Lake,lac Farm Bay,,17-7094-50386,NIGHTINGALE,Yearlings,1200,45.47171,-78.32084,77
-78.32084,45.47171,Algonquin Park Zone - Ontario Parks,2020,Brook Trout,Farm Bay Lake,lac Farm Bay,,17-7094-50386,NIGHTINGALE,Yearlings,1200,45.47171,-78.32084,309
-78.32084,45.47171,Algonquin Park Zone - Ontario Parks,2017,Brook Trout,Farm Bay Lake,lac Farm Bay,,17-7094-50386,NIGHTINGALE,Yearlings,600,45.47171,-78.32084,553
-78.32084,45.47171,Algonquin Park Zone - Ontario Parks,2018,Brook Trout,Farm Bay Lake,lac Farm Bay,,17-7094-50386,NIGHTINGALE,Yearlings,800,45.47171,-78.32084,584
-88.6332894,48.7972802,Thunder Bay District,2012,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,11547
-88.6332894,48.7972802,Thunder Bay District,2013,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,11963
-88.6332894,48.7972802,Thunder Bay District,2021,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12008
-88.6332894,48.7972802,Thunder Bay District,2014,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12123
-88.6332894,48.7972802,Thunder Bay District,2015,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12176
-88.6332894,48.7972802,Thunder Bay District,2018,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12343
-88.6332894,48.7972802,Thunder Bay District,2019,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12406
-88.6332894,48.7972802,Thunder Bay District,2020,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12559
-88.6332894,48.7972802,Thunder Bay District,2016,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,2500,48.7972802,-88.6332894,12849
-88.6332894,48.7972802,Thunder Bay District,2017,Brook Trout,Fall Lake,lac Fall,,16-3800-54060,DORION,Yearlings,3499,48.7972802,-88.6332894,12889
-80.0482963,43.6248873,Aurora District,2019,Rainbow Trout,Fairy Lake,lac Fairy,,17-5766-48303,ESQUESING,Adult,123,43.6248873,-80.0482963,755
-79.9035543,45.5766742,Parry Sound District,2015,Lake Trout,Fairholme Lake,lac Fairholme,,17-5856-50474,HAGERMAN,Yearlings,200,45.5766742,-79.9035543,7431
-79.9035543,45.5766742,Parry Sound District,2021,Lake Trout,Fairholme Lake,lac Fairholme,,17-5856-50474,HAGERMAN,Yearlings,200,45.5766742,-79.9035543,8477
-79.9035543,45.5766742,Parry Sound District,2019,Lake Trout,Fairholme Lake,lac Fairholme,,17-5856-50474,HAGERMAN,Yearlings,300,45.5766742,-79.9035543,8768
-80.1478294,48.5628458,Kirkland Lake District,2016,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,1300,48.5628458,-80.1478294,4224
-80.1478294,48.5628458,Kirkland Lake District,2012,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,1400,48.5628458,-80.1478294,4453
-80.1478294,48.5628458,Kirkland Lake District,2014,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,600,48.5628458,-80.1478294,4886
-80.1478294,48.5628458,Kirkland Lake District,2014,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,900,48.5628458,-80.1478294,4887
-80.1478294,48.5628458,Kirkland Lake District,2013,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,1400,48.5628458,-80.1478294,4948
-80.1478294,48.5628458,Kirkland Lake District,2018,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,1300,48.5628458,-80.1478294,5036
-80.1478294,48.5628458,Kirkland Lake District,2021,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,700,48.5628458,-80.1478294,5277
-80.1478294,48.5628458,Kirkland Lake District,2019,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,700,48.5628458,-80.1478294,5361
-80.1478294,48.5628458,Kirkland Lake District,2017,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,375,48.5628458,-80.1478294,5437
-80.1478294,48.5628458,Kirkland Lake District,2020,Brook Trout,Fade Lake,lac Fade,,17-5629-53790,MUNRO,Yearlings,700,48.5628458,-80.1478294,5587
-85.9038814,49.2826977,Wawa District,2013,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1500,49.2826977,-85.9038814,13083
-85.9038814,49.2826977,Wawa District,2012,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1500,49.2826977,-85.9038814,13200
-85.9038814,49.2826977,Wawa District,2020,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1700,49.2826977,-85.9038814,13377
-85.9038814,49.2826977,Wawa District,2021,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1400,49.2826977,-85.9038814,13442
-85.9038814,49.2826977,Wawa District,2017,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1700,49.2826977,-85.9038814,13479
-85.9038814,49.2826977,Wawa District,2016,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1700,49.2826977,-85.9038814,13606
-85.9038814,49.2826977,Wawa District,2018,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1500,49.2826977,-85.9038814,13692
-85.9038814,49.2826977,Wawa District,2019,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1700,49.2826977,-85.9038814,13751
-85.9038814,49.2826977,Wawa District,2015,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1500,49.2826977,-85.9038814,13853
-85.9038814,49.2826977,Wawa District,2014,Splake,Everest Lake,lac Everest,,16-5797-54592,,Yearlings,1500,49.2826977,-85.9038814,13921
-84.60106,49.62397,Hearst District,2018,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Adult,58,49.62397,-84.60106,3426
-84.60106,49.62397,Hearst District,2018,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Yearlings,3000,49.62397,-84.60106,3427
-84.60106,49.62397,Hearst District,2012,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Yearlings,5000,49.62397,-84.60106,3714
-84.60106,49.62397,Hearst District,2014,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Yearlings,5614,49.62397,-84.60106,3924
-84.60106,49.62397,Hearst District,2019,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Adult,60,49.62397,-84.60106,4793
-84.60106,49.62397,Hearst District,2020,Brook Trout,Evelyn Lake,lac Evelyn,,16-6733-54994,ARNOTT,Yearlings,4500,49.62397,-84.60106,4830
-81.02426,48.68924,Timmins District,2012,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Fingerlings,700,48.68924,-81.02426,12097
-81.02426,48.68924,Timmins District,2012,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,150,48.68924,-81.02426,12098
-81.02426,48.68924,Timmins District,2017,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,524,48.68924,-81.02426,12235
-81.02426,48.68924,Timmins District,2018,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,500,48.68924,-81.02426,12309
-81.02426,48.68924,Timmins District,2019,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,500,48.68924,-81.02426,12685
-81.02426,48.68924,Timmins District,2016,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,500,48.68924,-81.02426,12759
-81.02426,48.68924,Timmins District,2014,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,366,48.68924,-81.02426,12939
-81.02426,48.68924,Timmins District,2015,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,498,48.68924,-81.02426,12971
-81.02426,48.68924,Timmins District,2020,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,500,48.68924,-81.02426,13251
-81.02426,48.68924,Timmins District,2021,Rainbow Trout,Evelyn Lake,lac Evelyn,,17-4982-53927,EVELYN,Yearlings,500,48.68924,-81.02426,13326
-82.6730081,46.8327142,Sault Ste. Marie District,2014,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,800,46.8327142,-82.6730081,9428
-82.6730081,46.8327142,Sault Ste. Marie District,2014,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,1847,46.8327142,-82.6730081,9429
-82.6730081,46.8327142,Sault Ste. Marie District,2012,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,800,46.8327142,-82.6730081,9981
-82.6730081,46.8327142,Sault Ste. Marie District,2020,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,1000,46.8327142,-82.6730081,10088
-82.6730081,46.8327142,Sault Ste. Marie District,2018,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,1000,46.8327142,-82.6730081,10489
-82.6730081,46.8327142,Sault Ste. Marie District,2016,Brook Trout,Esker Lake,lac Esker,,17-3725-51877,YAREMKO,Yearlings,700,46.8327142,-82.6730081,10891
-78.8613135,45.4369322,Algonquin Park Zone - Ontario Parks,2013,Splake,Ermine Lake,lac Ermine,,17-6669-50331,FINLAYSON,Yearlings,3500,45.4369322,-78.8613135,39
-78.8613135,45.4369322,Algonquin Park Zone - Ontario Parks,2015,Splake,Ermine Lake,lac Ermine,,17-6669-50331,FINLAYSON,Yearlings,3500,45.4369322,-78.8613135,87
-78.8613135,45.4369322,Algonquin Park Zone - Ontario Parks,2021,Splake,Ermine Lake,lac Ermine,,17-6669-50331,FINLAYSON,Yearlings,3000,45.4369322,-78.8613135,372
-78.8613135,45.4369322,Algonquin Park Zone - Ontario Parks,2017,Splake,Ermine Lake,lac Ermine,,17-6669-50331,FINLAYSON,Yearlings,3500,45.4369322,-78.8613135,571
-78.8613135,45.4369322,Algonquin Park Zone - Ontario Parks,2019,Splake,Ermine Lake,lac Ermine,,17-6669-50331,FINLAYSON,Yearlings,3500,45.4369322,-78.8613135,619
-84.65162,49.61453,Hearst District,2017,Brook Trout,Eric Lake,lac Eric,,16-6696-54982,ARNOTT,Yearlings,4400,49.61453,-84.65162,3383
-84.65162,49.61453,Hearst District,2013,Brook Trout,Eric Lake,lac Eric,,16-6696-54982,ARNOTT,Yearlings,3200,49.61453,-84.65162,3748
-84.65162,49.61453,Hearst District,2015,Brook Trout,Eric Lake,lac Eric,,16-6696-54982,ARNOTT,Yearlings,4775,49.61453,-84.65162,3970
-84.65162,49.61453,Hearst District,2021,Brook Trout,Eric Lake,lac Eric,,16-6696-54982,ARNOTT,Yearlings,4500,49.61453,-84.65162,4451
-84.65162,49.61453,Hearst District,2019,Brook Trout,Eric Lake,lac Eric,,16-6696-54982,ARNOTT,Yearlings,4500,49.61453,-84.65162,4792
-86.91559,48.85312,Nipigon District,2019,Brook Trout,Eric Lake,lac Eric,,16-5062-54109,SYINE,Yearlings,1000,48.85312,-86.91559,6063
-86.91559,48.85312,Nipigon District,2013,Brook Trout,Eric Lake,lac Eric,,16-5062-54109,SYINE,Yearlings,1000,48.85312,-86.91559,6157
-86.91559,48.85312,Nipigon District,2021,Brook Trout,Eric Lake,lac Eric,,16-5062-54109,SYINE,Yearlings,1000,48.85312,-86.91559,6332
-86.91559,48.85312,Nipigon District,2017,Brook Trout,Eric Lake,lac Eric,,16-5062-54109,SYINE,Yearlings,1017,48.85312,-86.91559,6408
-86.91559,48.85312,Nipigon District,2014,Brook Trout,Eric Lake,lac Eric,,16-5062-54109,SYINE,Yearlings,1500,48.85312,-86.91559,6631
-85.88665,48.89702,Wawa District,2013,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13035
-85.88665,48.89702,Wawa District,2012,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13155
-85.88665,48.89702,Wawa District,2018,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13512
-85.88665,48.89702,Wawa District,2016,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13557
-85.88665,48.89702,Wawa District,2017,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1200,48.89702,-85.88665,13653
-85.88665,48.89702,Wawa District,2020,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13778
-85.88665,48.89702,Wawa District,2014,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13784
-85.88665,48.89702,Wawa District,2015,Brook Trout,Eric Lake,lac Eric,,16-5816-54164,,Yearlings,1000,48.89702,-85.88665,13792
-77.24996,45.07366,Bancroft District,2012,Brook Trout,Eno Lake,lac Eno,,18-3229-49934,DENBIGH,Yearlings,1000,45.07366,-77.24996,212
-77.24996,45.07366,Bancroft District,2014,Brook Trout,Eno Lake,lac Eno,,18-3229-49934,DENBIGH,Yearlings,1000,45.07366,-77.24996,970
-77.24996,45.07366,Bancroft District,2018,Brook Trout,Eno Lake,lac Eno,,18-3229-49934,DENBIGH,Yearlings,1000,45.07366,-77.24996,1302
-77.24996,45.07366,Bancroft District,2020,Brook Trout,Eno Lake,lac Eno,,18-3229-49934,DENBIGH,Yearlings,1000,45.07366,-77.24996,1402
-77.24996,45.07366,Bancroft District,2016,Brook Trout,Eno Lake,lac Eno,,18-3229-49934,DENBIGH,Yearlings,1000,45.07366,-77.24996,1848
-79.1971495,45.5165465,Parry Sound District,2015,Lake Trout,Emsdale Lake,lac Emsdale,,17-6408-50417,BETHUNE,Yearlings,350,45.5165465,-79.1971495,7428
-79.1971495,45.5165465,Parry Sound District,2013,Lake Trout,Emsdale Lake,lac Emsdale,,17-6408-50417,BETHUNE,Yearlings,350,45.5165465,-79.1971495,7972
-79.1971495,45.5165465,Parry Sound District,2017,Lake Trout,Emsdale Lake,lac Emsdale,,17-6408-50417,BETHUNE,Yearlings,350,45.5165465,-79.1971495,8346
-79.1971495,45.5165465,Parry Sound District,2019,Lake Trout,Emsdale Lake,lac Emsdale,,17-6408-50417,BETHUNE,Yearlings,350,45.5165465,-79.1971495,8767
-87.9373086,49.615806,Nipigon District,2019,Brook Trout,Empire Lake,lac Empire,,16-4323-54961,SUMMERS,Yearlings,1100,49.615806,-87.9373086,6062
-87.9373086,49.615806,Nipigon District,2013,Brook Trout,Empire Lake,lac Empire,,16-4323-54961,SUMMERS,Yearlings,1299,49.615806,-87.9373086,6156
-87.9373086,49.615806,Nipigon District,2021,Brook Trout,Empire Lake,lac Empire,,16-4323-54961,SUMMERS,Yearlings,1000,49.615806,-87.9373086,6331
-87.9373086,49.615806,Nipigon District,2015,Brook Trout,Empire Lake,lac Empire,,16-4323-54961,SUMMERS,Yearlings,1000,49.615806,-87.9373086,6636
-84.65995,49.61148,Hearst District,2017,Brook Trout,Emond Lake,lac Émond,,16-6690-54978,ARNOTT,Yearlings,4600,49.61148,-84.65995,3382
-84.65995,49.61148,Hearst District,2013,Brook Trout,Emond Lake,lac Émond,,16-6690-54978,ARNOTT,Yearlings,3000,49.61148,-84.65995,3747
-84.65995,49.61148,Hearst District,2015,Brook Trout,Emond Lake,lac Émond,,16-6690-54978,ARNOTT,Yearlings,3725,49.61148,-84.65995,3969
-84.65995,49.61148,Hearst District,2021,Brook Trout,Emond Lake,lac Émond,,16-6690-54978,ARNOTT,Yearlings,3500,49.61148,-84.65995,4448
-84.65995,49.61148,Hearst District,2019,Brook Trout,Emond Lake,lac Émond,,16-6690-54978,ARNOTT,Yearlings,3500,49.61148,-84.65995,4791
-94.1878941,49.7689731,Kenora District,2016,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,338,49.7689731,-94.1878941,4007
-94.1878941,49.7689731,Kenora District,2016,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,662,49.7689731,-94.1878941,4008
-94.1878941,49.7689731,Kenora District,2017,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,750,49.7689731,-94.1878941,4019
-94.1878941,49.7689731,Kenora District,2019,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,1500,49.7689731,-94.1878941,4037
-94.1878941,49.7689731,Kenora District,2020,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,1500,49.7689731,-94.1878941,4048
-94.1878941,49.7689731,Kenora District,2021,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,1500,49.7689731,-94.1878941,4065
-94.1878941,49.7689731,Kenora District,2013,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,2000,49.7689731,-94.1878941,4714
-94.1878941,49.7689731,Kenora District,2015,Brook Trout,East Emerson Lake,lac Emerson Est,,15-4145-55134,COYLE,Yearlings,2000,49.7689731,-94.1878941,4731
-94.190439,49.7651087,Kenora District,2016,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,1000,49.7651087,-94.190439,4009
-94.190439,49.7651087,Kenora District,2017,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,750,49.7651087,-94.190439,4020
-94.190439,49.7651087,Kenora District,2019,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,1498,49.7651087,-94.190439,4038
-94.190439,49.7651087,Kenora District,2020,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,700,49.7651087,-94.190439,4049
-94.190439,49.7651087,Kenora District,2021,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,700,49.7651087,-94.190439,4066
-94.190439,49.7651087,Kenora District,2013,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,1000,49.7651087,-94.190439,4715
-94.190439,49.7651087,Kenora District,2015,Brook Trout,Emerson Lake,lac Emerson,,15-4144-55129,COYLE,Yearlings,1500,49.7651087,-94.190439,4732
-83.5950415,46.4345666,Sault Ste. Marie District,2015,Brook Trout,Emerson Lake,lac Emerson,,17-3003-51453,ROSE,Yearlings,250,46.4345666,-83.5950415,9894
-83.5950415,46.4345666,Sault Ste. Marie District,2012,Brook Trout,Emerson Lake,lac Emerson,,17-3003-51453,ROSE,Yearlings,275,46.4345666,-83.5950415,9980
-83.5950415,46.4345666,Sault Ste. Marie District,2021,Brook Trout,Emerson Lake,lac Emerson,,17-3003-51453,ROSE,Yearlings,275,46.4345666,-83.5950415,10438
-83.5950415,46.4345666,Sault Ste. Marie District,2018,Brook Trout,Emerson Lake,lac Emerson,,17-3003-51453,ROSE,Yearlings,325,46.4345666,-83.5950415,10488
-91.4520153,49.3141855,Dryden District,2012,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,260,49.3141855,-91.4520153,2670
-91.4520153,49.3141855,Dryden District,2014,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,250,49.3141855,-91.4520153,2686
-91.4520153,49.3141855,Dryden District,2016,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,270,49.3141855,-91.4520153,2699
-91.4520153,49.3141855,Dryden District,2018,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,260,49.3141855,-91.4520153,2724
-91.4520153,49.3141855,Dryden District,2019,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,260,49.3141855,-91.4520153,2740
-91.4520153,49.3141855,Dryden District,2020,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,260,49.3141855,-91.4520153,3443
-91.4520153,49.3141855,Dryden District,2021,Brook Trout,Emerald Lake,lac Emerald,,15-6125-54633,DEWAN,Yearlings,520,49.3141855,-91.4520153,3462
-80.32312,46.9159,North Bay District,2019,Brook Trout,Emerald Lake,lac Emerald,,17-5515-51958,AFTON,Yearlings,400,46.9159,-80.32312,7146
-85.6046806,49.1525835,Wawa District,2013,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13034
-85.6046806,49.1525835,Wawa District,2012,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13154
-85.6046806,49.1525835,Wawa District,2021,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,600,49.1525835,-85.6046806,13405
-85.6046806,49.1525835,Wawa District,2016,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13556
-85.6046806,49.1525835,Wawa District,2017,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,600,49.1525835,-85.6046806,13652
-85.6046806,49.1525835,Wawa District,2019,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13719
-85.6046806,49.1525835,Wawa District,2014,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13783
-85.6046806,49.1525835,Wawa District,2015,Brook Trout,Emerald Lake,lac Emerald,,16-6017-54451,NICKLE,Yearlings,500,49.1525835,-85.6046806,13790
-77.3434954,44.7012704,Bancroft District,2014,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,1200,44.7012704,-77.3434954,501
-77.3434954,44.7012704,Bancroft District,2012,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,1200,44.7012704,-77.3434954,658
-77.3434954,44.7012704,Peterborough District,2016,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,1200,44.7012704,-77.3434954,9650
-77.3434954,44.7012704,Peterborough District,2018,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,1200,44.7012704,-77.3434954,9689
-77.3434954,44.7012704,Peterborough District,2020,Splake,Elzevir Lake,lac Elzevir,,18-3143-49522,ELZEVIR,Yearlings,1200,44.7012704,-77.3434954,9713
-80.7056254,48.2916862,Timmins District,2012,Brook Trout,Elspeth Lake,lac Elspeth,,17-5218-53485,TIMMINS,Yearlings,1400,48.2916862,-80.7056254,12053
