Species,Official_Waterbody_Name,Number_of_Fish_Stocked,Latitude,Longitude
Brook Trout,Beaver Lake,1000,46.082,-77.8797
Brook Trout,Beaver Lake,1300,46.082,-77.8797
Brook Trout,Beaver Lake,1200,46.082,-77.8797
Brook Trout,Beaver Lake,1300,46.082,-77.8797
Brook Trout,Beaver Lake,1500,46.082,-77.8797
Brook Trout,Beaver Lake,1300,46.082,-77.8797
Brook Trout,Beaver Lake,2300,46.082,-77.8797
Splake,Beaver Lake,1500,46.95897,-80.86074
Splake,Beaver Lake,1350,46.95897,-80.86074
Splake,Beaver Lake,540,46.95897,-80.86074
Splake,Beaver Lake,1500,46.95897,-80.86074
Splake,Beaver Lake,1000,46.95897,-80.86074
Splake,Beaver Lake,500,46.95897,-80.86074
Splake,Beaver Lake,188,48.35896,-81.31483
Splake,Beaver Lake,195,48.35896,-81.31483
Splake,Beaver Lake,170,48.35896,-81.31483
Splake,Beaver Lake,200,48.35896,-81.31483
Splake,Beaver Lake,200,48.35896,-81.31483
Lake Trout,Beauty Lake,1700,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1850,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1850,47.5350131,-80.6026446
Brook Trout,Beauty Lake,2900,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1850,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1700,47.5350131,-80.6026446
Brook Trout,Beauty Lake,4200,47.5350131,-80.6026446
Brook Trout,Beauty Lake,4200,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1700,47.5350131,-80.6026446
Brook Trout,Beauty Lake,4000,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1790,47.5350131,-80.6026446
Lake Trout,Beauty Lake,1700,47.5350131,-80.6026446
Brook Trout,Beautiful Lake,1200,45.9027151,-79.3180027
Brook Trout,Beautiful Lake,1000,45.9027151,-79.3180027
Brook Trout,Beautiful Lake,1500,45.9027151,-79.3180027
Brook Trout,Beautiful Lake,1500,45.9027151,-79.3180027
Brook Trout,Beautiful Lake,1500,45.9027151,-79.3180027
Lake Trout,Bear Trap Lake,3998,48.85991,-87.51837
Lake Trout,Bear Trap Lake,1000,48.85991,-87.51837
Splake,Bear Trap Lake,3000,48.85991,-87.51837
Lake Trout,Bear Trap Lake,1000,48.85991,-87.51837
Splake,Bear Trap Lake,3000,48.85991,-87.51837
Splake,Bear Lake,900,45.51894,-77.90055
Splake,Bear Lake,900,45.51894,-77.90055
Splake,Bear Lake,1000,45.51894,-77.90055
Splake,Bear Lake,1000,45.51894,-77.90055
Brook Trout,Bear Lake,88,49.20646,-81.28759
Brook Trout,Bear Lake,187,49.20646,-81.28759
Brook Trout,Bear Lake,200,49.20646,-81.28759
Brook Trout,Bear Lake,200,49.20646,-81.28759
Brook Trout,Bear Lake,100,49.20646,-81.28759
Brook Trout,Bear Lake,200,49.20646,-81.28759
Brook Trout,Bear Lake,200,49.20646,-81.28759
Splake,Bear Lake,900,45.51894,-77.90055
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,2000,46.63034,-79.60281
Lake Trout,Bear Lake,2000,46.63034,-79.60281
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,3000,46.63034,-79.60281
Lake Trout,Bear Lake,2980,46.63034,-79.60281
Lake Trout,Bear Lake,2995,46.63034,-79.60281
Brook Trout,Beach Lake,2900,46.73618,-79.79616
Brook Trout,Beach Lake,2933,46.73618,-79.79616
Brook Trout,Beach Lake,1000,46.73618,-79.79616
Brook Trout,Beach Lake,1500,46.73618,-79.79616
Brook Trout,Bea Lake,1500,48.3456016,-79.8659478
Brook Trout,Bea Lake,1893,48.3456016,-79.8659478
Brook Trout,Bea Lake,977,48.3456016,-79.8659478
Brook Trout,Bea Lake,1513,48.3456016,-79.8659478
Brook Trout,Bea Lake,1100,48.3456016,-79.8659478
Brook Trout,Bea Lake,900,48.3456016,-79.8659478
Brook Trout,Bea Lake,900,48.3456016,-79.8659478
Brook Trout,Bea Lake,900,48.3456016,-79.8659478
Brook Trout,Bea Lake,1470,48.3456016,-79.8659478
Brook Trout,Bea Lake,900,48.3456016,-79.8659478
Brook Trout,Bayview Lake,1500,46.63866,-83.09267
Brook Trout,Bayview Lake,1000,46.63866,-83.09267
Brook Trout,Bayview Lake,1000,46.63866,-83.09267
Brook Trout,Bayview Lake,950,46.63866,-83.09267
Splake,Bayshell Lake,2000,47.2315,-81.58064
Splake,Bayshell Lake,2000,47.2315,-81.58064
Splake,Bayshell Lake,2000,47.2315,-81.58064
Splake,Bayshell Lake,1820,47.2315,-81.58064
Splake,Bayshell Lake,2000,47.2315,-81.58064
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Lake Trout,Bay Lake,700,45.02366,-77.85638
Rainbow Trout,Bay Lake,1000,46.1498977,-78.9673313
Rainbow Trout,Bay Lake,7590,46.1498977,-78.9673313
Rainbow Trout,Bay Lake,1500,46.1498977,-78.9673313
Rainbow Trout,Bay Lake,2000,46.1498977,-78.9673313
Splake,Bay Lake,1000,46.8703,-81.35469
Splake,Bay Lake,1500,46.8703,-81.35469
Splake,Bay Lake,1000,46.8703,-81.35469
Splake,Bay Lake,800,46.8703,-81.35469
Splake,Bay Lake,900,46.8703,-81.35469
Brook Trout,Baumheur Lake,950,45.04588,-77.96444
Brook Trout,Baumheur Lake,1300,45.04588,-77.96444
Brook Trout,Baumheur Lake,900,45.04588,-77.96444
Brook Trout,Baumheur Lake,575,45.04588,-77.96444
Brook Trout,Baumheur Lake,575,45.04588,-77.96444
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,1500,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,2500,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,1500,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,3498,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Battery Lake,2000,45.23088,-76.76551
Splake,Bat Lake,3100,45.14866,-78.63251
Splake,Bat Lake,3100,45.14866,-78.63251
Splake,Bat Lake,3100,45.14866,-78.63251
Splake,Bat Lake,3100,45.14866,-78.63251
Splake,Bat Lake,3100,45.14866,-78.63251
Splake,Bass Lake,4000,47.3600989,-79.7198061
Splake,Bass Lake,1500,47.3600989,-79.7198061
Splake,Bass Lake,1250,47.3600989,-79.7198061
Splake,Bass Lake,1500,47.3600989,-79.7198061
Lake Trout,Bass Lake,1100,46.22117,-82.89795
Lake Trout,Bass Lake,1200,46.22117,-82.89795
Lake Trout,Bass Lake,1000,46.22117,-82.89795
Brook Trout,Bartle Lake,1500,47.4988712,-79.8336503
Brook Trout,Bartle Lake,2000,47.4988712,-79.8336503
Brook Trout,Bartle Lake,302,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1500,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1200,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1500,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1125,47.4988712,-79.8336503
Brook Trout,Bartle Lake,39,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1500,47.4988712,-79.8336503
Brook Trout,Bartle Lake,2000,47.4988712,-79.8336503
Brook Trout,Bartle Lake,600,47.4988712,-79.8336503
Brook Trout,Bartle Lake,1500,47.4988712,-79.8336503
Brook Trout,Bartle Lake,240,47.4988712,-79.8336503
Brook Trout,Barr Lake,1000,46.6940726,-83.2184636
Brook Trout,Barr Lake,1275,46.6940726,-83.2184636
Brook Trout,Barr Lake,1522,46.6940726,-83.2184636
Walleye,Barnum Lake,5000,45.0281,-78.53168
Brook Trout,Barns Lake,1150,45.6057561,-78.1358255
Brook Trout,Barns Lake,1150,45.6057561,-78.1358255
Brook Trout,Barns Lake,1140,45.6057561,-78.1358255
Brook Trout,Barns Lake,1150,45.6057561,-78.1358255
Brook Trout,Barns Lake,1150,45.6057561,-78.1358255
Lake Trout,Bark Lake,9000,45.4551998,-77.8494345
Lake Trout,Bark Lake,4000,45.4551998,-77.8494345
Lake Trout,Bark Lake,8000,45.4551998,-77.8494345
Lake Trout,Bark Lake,4050,45.4551998,-77.8494345
Lake Trout,Bark Lake,2337,45.4551998,-77.8494345
Lake Trout,Bark Lake,8935,45.4551998,-77.8494345
Lake Trout,Bark Lake,13773,45.4551998,-77.8494345
Lake Trout,Bark Lake,3007,45.4551998,-77.8494345
Lake Trout,Bark Lake,3500,45.4551998,-77.8494345
Lake Trout,Bark Lake,9916,45.4551998,-77.8494345
Lake Trout,Bark Lake,2000,45.4551998,-77.8494345
Lake Trout,Bark Lake,5000,45.4551998,-77.8494345
Lake Trout,Bark Lake,4731,45.4551998,-77.8494345
Lake Trout,Bark Lake,4625,45.4551998,-77.8494345
Lake Trout,Bark Lake,5370,45.4551998,-77.8494345
Lake Trout,Bark Lake,5677,45.4551998,-77.8494345
Lake Trout,Bark Lake,3873,45.4551998,-77.8494345
Lake Trout,Bark Lake,4731,45.4551998,-77.8494345
Lake Trout,Bark Lake,4629,45.4551998,-77.8494345
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1000,45.02949,-77.87554
Rainbow Trout,Banner Lake,1150,45.02949,-77.87554
Rainbow Trout,Balancing Lake,2700,49.83341,-86.30529
Rainbow Trout,Balancing Lake,1000,49.83341,-86.30529
Splake,Balancing Lake,3500,49.83341,-86.30529
Splake,Balancing Lake,3249,49.83341,-86.30529
Splake,Balancing Lake,2999,49.83341,-86.30529
Splake,Balancing Lake,3000,49.83341,-86.30529
Rainbow Trout,Balancing Lake,1000,49.83341,-86.30529
Splake,Balancing Lake,3500,49.83341,-86.30529
Splake,Balancing Lake,3000,49.83341,-86.30529
Rainbow Trout,Balancing Lake,2000,49.83341,-86.30529
Splake,Balancing Lake,3809,49.83341,-86.30529
Splake,Balancing Lake,3500,49.83341,-86.30529
Rainbow Trout,Balancing Lake,1000,49.83341,-86.30529
Splake,Balancing Lake,3500,49.83341,-86.30529
Rainbow Trout,Balancing Lake,1300,49.83341,-86.30529
Splake,Balancing Lake,3574,49.83341,-86.30529
Brook Trout,Baird Lake,963,46.51413,-83.29165
Brook Trout,Baird Lake,346,46.51413,-83.29165
Brook Trout,Bailey Lake,1200,45.20643,-76.73078
Brook Trout,Bailey Lake,1200,45.20643,-76.73078
Brook Trout,Bailey Lake,800,45.20643,-76.73078
Brook Trout,Bailey Lake,1000,45.20643,-76.73078
Brook Trout,Bailey Lake,1050,45.20643,-76.73078
Brook Trout,Bailey Lake,1200,45.20643,-76.73078
Brook Trout,Bailey Lake,1200,45.20643,-76.73078
Rainbow Trout,Badger Lake,500,49.49678,-89.5273798
Rainbow Trout,Badger Lake,1560,49.49678,-89.5273798
Rainbow Trout,Badger Lake,500,49.49678,-89.5273798
Rainbow Trout,Badger Lake,1000,49.49678,-89.5273798
Rainbow Trout,Badger Lake,500,49.49678,-89.5273798
Brook Trout,Baby Lake,50,47.55812,-84.80967
Brook Trout,Baby Lake,50,47.55812,-84.80967
Brook Trout,Baby Lake,50,47.55812,-84.80967
Brook Trout,Baby Lake,50,47.55812,-84.80967
Brook Trout,Baby Lake,50,47.55812,-84.80967
Brook Trout,Babs Lake,2100,47.6773866,-80.7144581
Brook Trout,Babs Lake,1900,47.6773866,-80.7144581
Brook Trout,Babs Lake,2200,47.6773866,-80.7144581
Brook Trout,Babs Lake,2100,47.6773866,-80.7144581
Brook Trout,Babs Lake,1900,47.6773866,-80.7144581
Brook Trout,Babs Lake,1000,47.6773866,-80.7144581
Brook Trout,Babs Lake,1000,47.6773866,-80.7144581
Brook Trout,Babs Lake,1400,47.6773866,-80.7144581
Brook Trout,B Lake,449,47.68618,-81.86899
Brook Trout,B Lake,1000,47.68618,-81.86899
Brook Trout,B Lake,375,47.68618,-81.86899
Brook Trout,B Lake,500,47.68618,-81.86899
Lake Trout,Azure Lake,300,47.46006,-81.86955
Lake Trout,Azure Lake,299,47.46006,-81.86955
Lake Trout,Azure Lake,317,47.46006,-81.86955
Lake Trout,Azure Lake,300,47.46006,-81.86955
Splake,Axe Lake,600,48.16952,-82.4954
Splake,Axe Lake,600,48.16952,-82.4954
Splake,Axe Lake,600,48.16952,-82.4954
Splake,Axe Lake,600,48.16952,-82.4954
Splake,Axe Lake,600,48.16952,-82.4954
Splake,Avery Lake,500,45.19533,-78.81252
Splake,Avery Lake,500,45.19533,-78.81252
Splake,Avery Lake,500,45.19533,-78.81252
Splake,Avery Lake,500,45.19533,-78.81252
Splake,Avery Lake,500,45.19533,-78.81252
Brook Trout,Ault Lake,2000,48.96646,-87.62369
Brook Trout,Ault Lake,2000,48.96646,-87.62369
Brook Trout,Ault Lake,2566,48.96646,-87.62369
Brook Trout,Ault Lake,3000,48.96646,-87.62369
Brook Trout,Ault Lake,2000,48.96646,-87.62369
Brook Trout,Ashmore Lake,1000,48.8617531,-87.1866353
Brook Trout,Ashmore Lake,1027,48.8617531,-87.1866353
Brook Trout,Ashmore Lake,1000,48.8617531,-87.1866353
Brook Trout,Ashmore Lake,1000,48.8617531,-87.1866353
Lake Trout,Ashby White Lake,800,45.1499252,-77.3668426
Lake Trout,Ashby White Lake,800,45.1499252,-77.3668426
Lake Trout,Ashby White Lake,800,45.1499252,-77.3668426
Lake Trout,Ashby White Lake,800,45.1499252,-77.3668426
Lake Trout,Ashby White Lake,800,45.1499252,-77.3668426
Brook Trout,Arrow Lake,800,48.38979,-80.77924
Brook Trout,Arrow Lake,800,48.38979,-80.77924
Brook Trout,Arrow Lake,800,48.38979,-80.77924
Brook Trout,Arrow Lake,800,48.38979,-80.77924
Brook Trout,Arrow Lake,800,48.38979,-80.77924
Rainbow Trout,Arpin Lake,3000,49.9204014,-94.120737
Splake,Arpin Lake,2500,49.9204014,-94.120737
Rainbow Trout,Arpin Lake,1500,49.9204014,-94.120737
Splake,Arpin Lake,2500,49.9204014,-94.120737
Splake,Arpin Lake,1996,49.9204014,-94.120737
Splake,Arpin Lake,1500,49.9204014,-94.120737
Splake,Arpin Lake,1500,49.9204014,-94.120737
Splake,Arpin Lake,2500,49.9204014,-94.120737
Rainbow Trout,Arpin Lake,2998,49.9204014,-94.120737
Splake,Arpin Lake,3000,49.9204014,-94.120737
Lake Trout,Arnott Lake,3000,49.5979781,-84.6065438
Lake Trout,Arnott Lake,38,49.5979781,-84.6065438
Lake Trout,Arnott Lake,3300,49.5979781,-84.6065438
Lake Trout,Arnott Lake,5000,49.5979781,-84.6065438
Lake Trout,Arnott Lake,2000,49.5979781,-84.6065438
Lake Trout,Arnott Lake,2580,49.5979781,-84.6065438
Lake Trout,Arnott Lake,1190,49.5979781,-84.6065438
Lake Trout,Arnott Lake,75,49.5979781,-84.6065438
Lake Trout,Arnott Lake,500,49.5979781,-84.6065438
Lake Trout,Arnott Lake,3000,49.5979781,-84.6065438
Lake Trout,Arnott Lake,2480,49.5979781,-84.6065438
Lake Trout,Arnott Lake,2500,49.5979781,-84.6065438
Brook Trout,Armstrong Lake,400,45.5124537,-79.9169254
Brook Trout,Armstrong Lake,425,45.5124537,-79.9169254
Brook Trout,Armstrong Lake,280,45.5124537,-79.9169254
Brook Trout,Armstrong Lake,415,45.5124537,-79.9169254
Walleye,Armstrong Lake,1600,45.5124537,-79.9169254
Walleye,Armstrong Lake,4000,45.5124537,-79.9169254
Brook Trout,Armour Lake,1200,47.092,-83.65435
Brook Trout,Armour Lake,1200,47.092,-83.65435
Brook Trout,Armitage Lake,600,48.3856205,-79.9053565
Brook Trout,Armitage Lake,900,48.3856205,-79.9053565
Brook Trout,Armitage Lake,706,48.3856205,-79.9053565
Brook Trout,Armitage Lake,600,48.3856205,-79.9053565
Brook Trout,Armitage Lake,900,48.3856205,-79.9053565
Brook Trout,Armitage Lake,500,48.3856205,-79.9053565
Brook Trout,Armitage Lake,500,48.3856205,-79.9053565
Brook Trout,Armitage Lake,740,48.3856205,-79.9053565
Brook Trout,Armitage Lake,500,48.3856205,-79.9053565
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Brook Trout,Archies Lake,300,45.37004,-77.08579
Rainbow Trout,Lake Aquitaine,500,43.5867901,-79.7535674
Rainbow Trout,Lake Aquitaine,77,43.5867901,-79.7535674
Rainbow Trout,Lake Aquitaine,367,43.5867901,-79.7535674
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,550,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Antoine Lake,500,47.8957479,-84.8427245
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,5997,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Brook Trout,Anteater Lake,6000,49.8766265,-93.7825061
Splake,Anson Lake,1850,45.0545481,-78.8901039
Splake,Anson Lake,1850,45.0545481,-78.8901039
Splake,Anson Lake,2600,45.0545481,-78.8901039
Splake,Anson Lake,2600,45.0545481,-78.8901039
Splake,Anson Lake,2600,45.0545481,-78.8901039
Brook Trout,Annette Lake,1495,49.435084,-89.6635418
Brook Trout,Annette Lake,1500,49.435084,-89.6635418
Brook Trout,Annette Lake,1499,49.435084,-89.6635418
Brook Trout,Annette Lake,1500,49.435084,-89.6635418
Brook Trout,Annette Lake,1500,49.435084,-89.6635418
Brown Trout,Anna Lake,2125,45.1791,-77.05988
Brown Trout,Anna Lake,4000,45.1791,-77.05988
Brown Trout,Anna Lake,880,45.1791,-77.05988
Brown Trout,Anna Lake,2000,45.1791,-77.05988
Brown Trout,Anna Lake,500,45.1791,-77.05988
Brown Trout,Anna Lake,2008,45.1791,-77.05988
Brown Trout,Anna Lake,2002,45.1791,-77.05988
Brown Trout,Anna Lake,2000,45.1791,-77.05988
Brown Trout,Anna Lake,2000,45.1791,-77.05988
Brook Trout,Angel Lake,1500,48.76784,-86.87003
Brook Trout,Angel Lake,1115,48.76784,-86.87003
Brook Trout,Angel Lake,1000,48.76784,-86.87003
Brook Trout,Andrew Lake,2900,48.4398356,-80.4821029
Brook Trout,Andrew Lake,3800,48.4398356,-80.4821029
Brook Trout,Andrew Lake,3026,48.4398356,-80.4821029
Brook Trout,Andrew Lake,2122,48.4398356,-80.4821029
Brook Trout,Andrew Lake,3800,48.4398356,-80.4821029
Brook Trout,Andrew Lake,1400,48.4398356,-80.4821029
Brook Trout,Andrew Lake,1400,48.4398356,-80.4821029
Brook Trout,Andrew Lake,3600,48.4398356,-80.4821029
Brook Trout,West Andre Lake,1000,48.13952,-84.67049
Brook Trout,West Andre Lake,2000,48.13952,-84.67049
Brook Trout,West Andre Lake,2000,48.13952,-84.67049
Brook Trout,West Andre Lake,1500,48.13952,-84.67049
Brook Trout,West Andre Lake,1000,48.13952,-84.67049
Brook Trout,Andre Lake,1000,48.13841,-84.62132
Brook Trout,Andre Lake,1250,48.13841,-84.62132
Brook Trout,Andre Lake,1000,48.13841,-84.62132
Brook Trout,Andre Lake,2000,48.13841,-84.62132
Brook Trout,Andre Lake,1000,48.13841,-84.62132
Splake,Anderson Lake,500,47.9858103,-84.7637222
Splake,Anderson Lake,500,47.9858103,-84.7637222
Splake,Anderson Lake,500,47.9858103,-84.7637222
Splake,Anderson Lake,500,47.9858103,-84.7637222
Splake,Anderson Lake,500,47.9858103,-84.7637222
Brook Trout,Amy Lake,4000,46.71284,-80.84675
Splake,American Cabin Lake,500,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Splake,American Cabin Lake,1000,48.03924,-84.65549
Brook Trout,Ambrose Lake,1000,48.9155397,-87.3605115
Brook Trout,Ambrose Lake,1000,48.9155397,-87.3605115
Brook Trout,Ambrose Lake,1000,48.9155397,-87.3605115
Brook Trout,Ambrose Lake,5906,48.9155397,-87.3605115
Rainbow Trout,Amanda Lake,499,49.4833876,-89.5681615
Rainbow Trout,Amanda Lake,1560,49.4833876,-89.5681615
Rainbow Trout,Amanda Lake,500,49.4833876,-89.5681615
Rainbow Trout,Amanda Lake,1000,49.4833876,-89.5681615
Rainbow Trout,Amanda Lake,500,49.4833876,-89.5681615
Splake,Allan Lake,20000,48.2973774,-79.8800128
Splake,Allan Lake,20000,48.2973774,-79.8800128
Splake,Allan Lake,20000,48.2973774,-79.8800128
Splake,Allan Lake,18850,48.2973774,-79.8800128
Splake,Allan Lake,1150,48.2973774,-79.8800128
Splake,Allan Lake,20000,48.2973774,-79.8800128
Splake,Allan Lake,20000,48.2973774,-79.8800128
Splake,Allan Lake,20000,48.2973774,-79.8800128
Brook Trout,Allan Lake,2000,48.7107152,-88.7251468
Brook Trout,Alexander Lake,1000,46.4670629,-78.931755
Brook Trout,Alexander Lake,1000,46.5872706,-82.5412059
Splake,Alexander Lake,1500,46.1156307,-81.8273618
Splake,Alexander Lake,900,46.1156307,-81.8273618
Splake,Alexander Lake,1000,46.1156307,-81.8273618
Splake,Alexander Lake,900,46.1156307,-81.8273618
Splake,Albion Lake,3000,45.0468392,-77.980211
Splake,Albion Lake,3000,45.0468392,-77.980211
Splake,Albion Lake,3000,45.0468392,-77.980211
Splake,Albion Lake,3000,45.0468392,-77.980211
Splake,Albion Lake,3000,45.0468392,-77.980211
Brook Trout,Aide Lake,3000,45.00949,-77.55414
Brook Trout,Aide Lake,1500,45.00949,-77.55414
Brook Trout,Aide Lake,3026,45.00949,-77.55414
Brook Trout,Aide Lake,1100,45.00949,-77.55414
Brook Trout,Aide Lake,3000,45.00949,-77.55414
Brook Trout,Adrian Lake,3200,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4850,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4850,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,71,48.4528978,-89.8161846
Brook Trout,Adrian Lake,4000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,299,48.4528978,-89.8161846
Brook Trout,Adrian Lake,3000,48.4528978,-89.8161846
Brook Trout,Adrian Lake,3747,48.4528978,-89.8161846
Brook Trout,Adrian Lake,5000,48.4528978,-89.8161846
Brook Trout,Adams Lake,2300,44.98533,-78.17389
Brook Trout,Adams Lake,1035,44.98533,-78.17389
Brook Trout,Adams Lake,2800,44.98533,-78.17389
Brook Trout,Adams Lake,1200,44.98533,-78.17389
Brook Trout,Adams Lake,2800,44.98533,-78.17389
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,1000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
Brook Trout,Acorn Lake,2000,45.68978,-77.61274
